,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
3112,3392513,13252,769MN34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3113,3393025,13254,768KA34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3114,3393537,13256,77MZ35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3115,3393793,13257,767JH37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3116,3394561,13260,KEC,KEC INTL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3117,3397121,13270,JKCEMENT,JK CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3118,3398657,13276,LANDMARK,LANDMARK CARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3119,3399169,13278,INDOTECH-BE,INDO TECH TRANSFORM,0.0,,0.0,0.05,1,EQ,NSE,NSE
3120,3400961,13285,M&MFIN,M&M FIN. SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3121,3401729,13288,AHL,ABANS HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3122,3402241,13290,BLKASHYAP,B.L.KASHYAP & SON,0.0,,0.0,0.05,1,EQ,NSE,NSE
3123,3404289,13298,VISASTEEL-BE,VISA STEEL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3124,3405569,13303,IEL,INDIABULLS ENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3125,3405825,13304,NITCO-BE,NITCO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3126,3406081,13305,CENTURYPLY,CENTURY PLYBOARDS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
3127,3407361,13310,KEI,KEI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3128,3410177,13321,ORTEL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3129,3410689,13323,DOLLEX-SM,DOLLEX AGROTECH,0.0,,0.0,0.05,4000,EQ,NSE,NSE
3130,3412993,13332,SOLARINDS,SOLAR INDUSTRIES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
3131,3415041,13340,ARIHANTACA-SM,ARIHANT ACADEMY,0.0,,0.0,0.05,800,EQ,NSE,NSE
3132,3415297,13341,GALLANTT-BE,GALLANTT ISPAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3133,3415553,13342,VAKRANGEE,VAKRANGEE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3134,3417345,13349,UMA-SM,UMA CONVERTER,0.0,,0.0,0.05,4000,EQ,NSE,NSE
3135,3418881,13355,MALUPAPER-BE,MALU PAPER MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3136,3419905,13359,KFINTECH,KFIN TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3137,3421697,13366,755GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3138,3421953,13367,SGL,STL GLOBAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3139,3422209,13368,758JH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3140,3422465,13369,757GJ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3141,3423233,13372,762AR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3142,3423489,13373,762GA32A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3143,3423745,13374,76KA32A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3144,3424001,13375,763KL32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3145,3424257,13376,UTTAMSUGAR,UTTAM SUGAR MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3146,3424513,13377,761RJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3147,3425025,13379,761TN32A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3148,3425537,13381,KKCL,KEWAL KIRAN CLOTHING,0.0,,0.0,0.05,1,EQ,NSE,NSE
3149,3425793,13382,763PY32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3150,3426305,13384,765KA34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3151,3427073,13387,766TS34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3152,3427585,13389,767TS35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3153,3428353,13392,77JK37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3154,3428609,13393,769TN37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3155,3429633,13397,769PY37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3156,3429889,13398,768PN39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3157,3430145,13399,767WB39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3158,3430401,13400,BHAGERIA,BHAGERIA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3159,3430657,13401,767WB41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3160,3431425,13404,SUNTV,SUN TV NETWORK,0.0,,0.0,0.05,1,EQ,NSE,NSE
3161,3432705,13409,GPIL,GODAWARI POW & ISP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3162,3433985,13414,RSYSTEMS,R SYS INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3163,3435265,13419,SUPREMEINF-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3164,3435521,13420,JETAIRWAYS-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3165,3435777,13421,EMKAY,EMKAY GLOBAL FIN SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
3166,3436289,13423,ELIN,ELIN ELECTRONICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3167,3438081,13430,KELLTONTEC,KELLTON TECH SOL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3168,3439361,13435,89IHFL24-ZO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3169,3440129,13438,93IHFL24-ZP,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3170,3440385,13439,LOKESHMACH-BE,LOKESH MACHINES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3171,3440897,13441,BALPHARMA,BAL PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3172,3441409,13443,857IHFL24-ZQ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3173,3442689,13448,894IHFL24-ZR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3174,3443457,13451,RATNAMANI,RATNAMANI MET & TUB,0.0,,0.0,0.05,1,EQ,NSE,NSE
3175,3443969,13453,IBHF24A-ZS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3176,3444993,13457,KAMDHENU,KAMDHENU,0.0,,0.0,0.05,1,EQ,NSE,NSE
3177,3445761,13460,905IHFL25-ZT,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3178,3446529,13463,PIONEEREMB,PIONEER EMBROIDERIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3179,3447041,13465,955IHFL25-ZU,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3180,3448577,13471,SHIVAUM-ST,SHIV AUM STEELS,0.0,,0.0,0.05,500,EQ,NSE,NSE
3181,3448833,13472,645GS2029-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3182,3450113,13477,87IHFL25-ZV,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3183,3451393,13482,916IHFL25-ZW,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3184,3451905,13484,98IHFL27-ZX,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3185,3452673,13487,894IHFL27-ZY,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3186,3453697,13491,JKLAKSHMI,JK LAKSHMI CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3187,3453953,13492,939IHFL27-ZZ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3188,3454977,13496,PFOCUS,PRIME FOCUS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3189,3455233,13497,965IHFL25C-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3190,3456257,13501,ALLCARGO,ALLCARGO LOGISTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3191,3456513,13502,MOXSH-SM,MOXSH OVERSEAS EDUCON,0.0,,0.0,0.05,800,EQ,NSE,NSE
3192,3458561,13510,AKASH,AKASH INFRA-PROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3193,3458817,13511,MUNJALAU,MUNJAL AUTO IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3194,3459841,13515,OMKARCHEM-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3195,3460353,13517,EMAMILTD,EMAMI,0.0,,0.0,0.05,1,EQ,NSE,NSE
3196,3461633,13522,NECCLTD,NORTH EAST CARRY CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3197,3463169,13528,GMRINFRA,GMR AIRPORTS INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3198,3465217,13536,VIDHIING,VIDHI SPCLTY F INGRDNTS L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3199,3465473,13537,HOMESFY-ST,HOMESFY REALTY,0.0,,0.0,0.05,300,EQ,NSE,NSE
3200,3465729,13538,TECHM,TECH MAHINDRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3201,3470593,13557,AVONMORE,AVONMORE CAP&MGT SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
3202,3471361,13560,GRINDWELL,GRINDWELL NORTON,0.0,,0.0,0.05,1,EQ,NSE,NSE
3203,3472641,13565,RAMANEWS,SHREE RAMA NEWSPRINT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3204,3473921,13570,RBMINFRA-SM,RBM INFRACON,0.0,,0.0,0.05,200,EQ,NSE,NSE
3205,3474433,13572,MANUGRAPH,MANUGRAPH INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3206,3475713,13577,VOLTAMP,VOLTAMP TRANSFORMERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3207,3476481,13580,RADIANTCMS,RADIANT CASH MGMT SER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3208,3476993,13582,ATLANTAA-BE,ATLANTAA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3209,3478273,13587,ACE,ACTION CONST EQUIP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3210,3479809,13593,726KA25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3211,3480065,13594,75HR29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3212,3480321,13595,HOVS-BE,HOV SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3213,3481089,13598,SELAN,SELAN EXPLO. TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
3214,3481601,13600,762HR31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3215,3481857,13601,76KA33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3216,3482113,13602,762TN33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3217,3483137,13606,764KL34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3218,3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3219,3486465,13619,764GA38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3220,3486721,13620,ANANTRAJ,ANANT RAJ,0.0,,0.0,0.05,1,EQ,NSE,NSE
3221,3486977,13621,764WB42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3222,3487745,13624,762KL53-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3223,3488001,13625,BINANIIND,BINANI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3224,3488257,13626,767NL33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3225,3488513,13627,763HR33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3226,3490305,13634,SKYGOLD-BE,SKY GOLD,0.0,,0.0,0.05,1,EQ,NSE,NSE
3227,3491073,13637,JMFINANCIL,JM FINANCIAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3228,3492353,13642,SGBDE30III-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3229,3492609,13643,ELECON,ELECON ENG. CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3230,3492865,13644,BANKETFADD,DSPAMC - DSPBANKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
3231,3493889,13648,TALBROAUTO,TALBROS AUTO. COMP.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3232,3495937,13656,ALICON,ALICON CASTALLOY,0.0,,0.0,0.05,1,EQ,NSE,NSE
3233,3496193,13657,ANLON-SM,ANLON TECHNOLOGY SOL,0.0,,0.0,0.05,400,EQ,NSE,NSE
3234,3496449,13658,GEECEE,GEECEE VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3235,3499009,13668,MADHUCON-BE,MADHUCON PROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3236,3500801,13675,NRL,NUPUR RECYCLERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3237,3502849,13683,MBECL,MCNALLY BH. ENG. CO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
3238,3504129,13688,ACLGATI,ALLCARGO GATI,0.0,,0.0,0.05,1,EQ,NSE,NSE
3239,3504385,13689,SAH,SAH POLYMERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3240,3505665,13694,INFOMEDIA-BE,INFOMEDIA PRESS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3241,3507457,13701,GOLDKART-ST,GOLDKART JEWELS,0.0,,0.0,0.05,1250,EQ,NSE,NSE
3242,3507713,13702,VISHWARAJ,VISHWARAJ SUGAR IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
3243,3509761,13710,FIEMIND,FIEM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3244,3510273,13712,754AP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3245,3511041,13715,757TN33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3246,3511297,13716,762UK33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3247,3511553,13717,759AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3248,3511809,13718,763TS36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3249,3512065,13719,759TS37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3250,3512577,13721,759TS40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3251,3513089,13723,JHS-BE,JHS SVEND. LAB.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3252,3513601,13725,DCBBANK,DCB BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
3253,3515137,13731,CMNL-SM,CHAMAN METALLICS,0.0,,0.0,0.05,1500,EQ,NSE,NSE
3254,3515905,13734,INSPIRISYS-BE,INSPIRISYS SOLUTIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3255,3517185,13739,GLOBALVECT-BE,GLOBAL VEC HELICORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3256,3517697,13741,SHYAMTEL-BE,SHYAM TELECOM,0.0,,0.0,0.05,1,EQ,NSE,NSE
3257,3517953,13742,689GS2025-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3258,3518721,13745,GTLINFRA,GTL INFRA.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
3259,3520001,13750,FLUOROCHEM,GUJARAT FLUOROCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
3260,3520257,13751,NAUKRI,INFO EDGE (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
3261,3520769,13753,MANOMAY,MANOMAY TEX INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3262,3521537,13756,SHIVAMAUTO,SHIVAM AUTO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
3263,3522817,13761,BBL,BHARAT BIJLEE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3264,3524097,13766,DUCOL-SM,DUCOL ORGS AND COLOURS LT,0.0,,0.0,0.05,800,EQ,NSE,NSE
3265,3525121,13770,755TS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3266,3525377,13771,AARVEEDEN,AARVEE DEN. & EXP.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3267,3525633,13772,757TS31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3268,3525889,13773,757GJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3269,3526657,13776,GESHIP,THE GE SHPG.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
3270,3527169,13778,762UP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3271,3527425,13779,755JK38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3272,3529217,13786,TORNTPOWER,TORRENT POWER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3273,3530497,13791,PARSVNATH,PARSVNATH DEVELOPER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3274,3531265,13794,BAIDFIN,BAID FINSERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
3275,3531777,13796,MANALIPETC,MANALI PETROCHEMICALS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3276,3533057,13801,SUTLEJTEX,SUTLEJ TEXT & INDUS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3277,3535361,13810,GREENPANEL,GREENPANEL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3278,3535873,13812,FEL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3279,3536385,13814,KAMOPAINTS,KAMDHENU VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3280,3536897,13816,LTFOODS,LT FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3281,3538177,13821,RUCHIRA,RUCHIRA PAPERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3282,3539457,13826,SOBHA,SOBHA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3283,3541249,13833,85IIFL25-NO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3284,3542785,13839,DONEAR,DONEAR IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3285,3543041,13840,IIFLZC25A-NP,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3286,3544065,13844,MMFL,MM FORGINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3287,3544321,13845,875IIFL26A-NQ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3288,3545601,13850,IIFLZC26A-NR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3289,3546113,13852,865IIFL28-NS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3290,3546625,13854,9IIFL28A-NT,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3291,3547649,13858,IIFLZC28A-NU,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3292,3547905,13859,VENUSREM,VENUS REMEDIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3293,3550209,13868,AARTIPHARM,AARTI PHARMALABS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3294,3550721,13870,KUANTUM,KUANTUM PAPERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3295,3551745,13874,765TN33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3296,3552001,13875,JINDRILL,JINDAL DRILLING IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3297,3552513,13877,767AS33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3298,3552769,13878,769AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3299,3553281,13880,BANCOINDIA,BANCO PRODUCTS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
3300,3553537,13881,765RJ33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3301,3553793,13882,765HR33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3302,3554817,13886,764MH33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3303,3555073,13887,764GA33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3304,3555841,13890,HIRECT,HIND RECTIFIER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3305,3556097,13891,769UP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3306,3556353,13892,77MN35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3307,3557377,13896,77HP36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3308,3557633,13897,769MZ37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3309,3558401,13900,CREST,CREST VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3310,3558657,13901,77HP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3311,3558913,13902,764RJ38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3312,3559937,13906,766WB39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3313,3560449,13908,762TN43-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3314,3561217,13911,76KL45-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3315,3561729,13913,757MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3316,3562241,13915,764HR31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3317,3562497,13916,763GJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3318,3563521,13920,PLASTIBLEN,PLASTIBLENDS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3319,3564801,13925,NFL,NATIONAL FERT.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3320,3565057,13926,ARISTO-SM,ARISTO BIO T AND LIFESC L,0.0,,0.0,0.05,1600,EQ,NSE,NSE
3321,3569921,13945,PRAENG-BE,PRAJAY ENG. SYN.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3322,3571201,13950,LIQUID1,KOTAKMAMC - KOTAKLIQ,0.0,,0.0,0.01,1,EQ,NSE,NSE
3323,3572481,13955,PARACABLES-BE,PARAMOUNT COMM,0.0,,0.0,0.05,1,EQ,NSE,NSE
3324,3572993,13957,765HR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3325,3573249,13958,766AP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3326,3573505,13959,769AS33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3327,3573761,13960,766RJ33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3328,3574785,13964,765GJ33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3329,3575041,13965,767MP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3330,3575297,13966,HBLPOWER,HBL POWER SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3331,3575553,13967,767NL33A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3332,3575809,13968,768HR33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3333,3576833,13972,771AP36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3334,3577089,13973,772UP36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3335,3577857,13976,TANLA,TANLA PLATFORMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3336,3578113,13977,772MP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3337,3578625,13979,773RJ38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3338,3579137,13981,SGBOCT27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3339,3579393,13982,JASH,JASH ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE
3340,3580673,13987,ABSLBANETF,BIRLASLAMC - ABSLBANETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
3341,3581697,13991,771WB39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3342,3581953,13992,77PN40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3343,3582209,13993,768TS42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3344,3582465,13994,766RJ43-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3345,3582721,13995,766TS44-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3346,3582977,13996,765KL48-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3347,3583233,13997,765TN53-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3348,3584257,14001,SITINET-BE,SITI NETWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3349,3584769,14003,ZEEMEDIA,ZEE MEDIA CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
3350,3585281,14005,925ICCL24A-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3351,3586049,14008,AVTNPL,AVT NATURAL PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3352,3586561,14010,913ICCL24A-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3353,3587585,14014,LUMAXTECH,LUMAX AUTO TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
3354,3588353,14017,948ICCL25A-NG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3355,3588865,14019,TIDEWATER,TIDE WATER OIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3356,3589377,14021,955ICCL25A-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3357,3590657,14026,966ICCL25A-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3358,3591169,14028,1030ICC26-NJ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3359,3591681,14030,984ICCL26A-NK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3360,3592193,14032,980ICCL28-NL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3361,3592705,14034,1030ICCL28-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3362,3593217,14036,940ICCL28-NN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3363,3593729,14038,985ICCL28-NO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3364,3594241,14040,945IFSL25-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3365,3594753,14042,980IFSL25-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3366,3595009,14043,SARLAPOLY,SARLA PERF. FIBERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3367,3595521,14045,965IFSL26-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3368,3596545,14049,10IFSL26-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3369,3597057,14051,726GS2033-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3370,3597313,14052,GRCL-SM,GAYATRI RUBB AND CHEM,0.0,,0.0,0.05,500,EQ,NSE,NSE
3371,3598849,14058,SANGHVIMOV,SANGHVI MOVERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3372,3600129,14063,WANBURY,WANBURY,0.0,,0.0,0.05,1,EQ,NSE,NSE
3373,3601409,14068,SAGCEM,SAGAR CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3374,3601665,14069,ASMS-BE,BARTRONICS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3375,3603201,14075,BAGFILMS-BE,B.A.G FILMS AND MEDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
